Breda,Rechtstreeks,Rechtstreeks,Noord-Brabant,SRC-019,Breda.pdf,T08,Toegankelijke en betaalbare mobiliteit; bereikbaarheid van kernen,0,0,0,0,,,H14 gerichte anomaliecontrole volgens inclusie-/exclusieregel
Breda,Rechtstreeks,Rechtstreeks,Noord-Brabant,SRC-019,Breda.pdf,T09,"Goederenvervoer, logistiek en bijzondere vervoersstromen",0,0,0,5,H14-0675; H14-0683; H14-0742; H14-0745; H14-0761,5; 10; 21; 43,H14 tweede volledige lezing (aselecte controleset)
Breda,Rechtstreeks,Rechtstreeks,Noord-Brabant,SRC-019,Breda.pdf,T10,"Beheer, onderhoud en civiele infrastructuur",2,2,3,1,H14-0762,43,H14 tweede volledige lezing (aselecte controleset)
Breda,Rechtstreeks,Rechtstreeks,Noord-Brabant,SRC-019,Breda.pdf,T11,"Uitvoering, samenwerking, financiering en kennis",3,3,3,10,H14-0686; H14-0694; H14-0705; H14-0712; H14-0721; H14-0723; H14-0734; H14-0755; H14-0756; H14-0762,11; 14; 15; 16; 41; 43,H14 tweede volledige lezing (aselecte controleset)
Brunssum,Via regio,RMO Zuid-Limburg,Limburg,SRC-020,Brunssum.pdf,T01,Verkeersveiligheid en veilig verkeersgedrag,3,3,3,5,H14-0768; H14-0770; H14-0776; H14-0777; H14-0780,7; 11; 12,H14 volledige herlezing; gevalideerde eerdere codering plus nieuwe passages
Brunssum,Via regio,RMO Zuid-Limburg,Limburg,SRC-020,Brunssum.pdf,T02,"Lopen, fietsen en actieve mobiliteit",2,2,2,2,H14-0778; H14-0781,12,H14 volledige herlezing; gevalideerde eerdere codering plus nieuwe passages
Brunssum,Via regio,RMO Zuid-Limburg,Limburg,SRC-020,Brunssum.pdf,T03,"Openbaar, collectief en vraagafhankelijk vervoer",2,3,2,3,H14-0766; H14-0767; H14-0771,4; 5; 11,H14 volledige herlezing; gevalideerde eerdere codering plus nieuwe passages
Brunssum,Via regio,RMO Zuid-Limburg,Limburg,SRC-020,Brunssum.pdf,T04,"Autoverkeer, wegennet, doorstroming en ontsluiting",2,2,2,2,H14-0766; H14-0772,4; 11,H14 volledige herlezing; gevalideerde eerdere codering plus nieuwe passages
Brunssum,Via regio,RMO Zuid-Limburg,Limburg,SRC-020,Brunssum.pdf,T05,Parkeren en ruimte voor stilstaande mobiliteit,3,3,2,4,H14-0773; H14-0775; H14-0781; H14-0782,11; 12; 13,H14 volledige herlezing; gevalideerde eerdere codering plus nieuwe passages
Brunssum,Via regio,RMO Zuid-Limburg,Limburg,SRC-020,Brunssum.pdf,T06,"Mobiliteit in ruimte, woningbouw en leefomgeving",3,3,3,7,H14-0770; H14-0774; H14-0777; H14-0778; H14-0779; H14-0780; H14-0782,7; 11; 12; 13,H14 volledige herlezing; gevalideerde eerdere codering plus nieuwe passages
Brunssum,Via regio,RMO Zuid-Limburg,Limburg,SRC-020,Brunssum.pdf,T07,"Duurzame, gedeelde en slimme mobiliteit",0,0,0,0,,,H14: geen inhoudelijke passage aangetroffen
Brunssum,Via regio,RMO Zuid-Limburg,Limburg,SRC-020,Brunssum.pdf,T08,Toegankelijke en betaalbare mobiliteit; bereikbaarheid van kernen,2,1,2,1,H14-0774,11,H14 volledige herlezing; gevalideerde eerdere codering plus nieuwe passages
Brunssum,Via regio,RMO Zuid-Limburg,Limburg,SRC-020,Brunssum.pdf,T09,"Goederenvervoer, logistiek en bijzondere vervoersstromen",0,0,0,0,,,H14 gerichte anomaliecontrole volgens inclusie-/exclusieregel
Brunssum,Via regio,RMO Zuid-Limburg,Limburg,SRC-020,Brunssum.pdf,T10,"Beheer, onderhoud en civiele infrastructuur",0,0,0,0,,,H14: geen inhoudelijke passage aangetroffen
Brunssum,Via regio,RMO Zuid-Limburg,Limburg,SRC-020,Brunssum.pdf,T11,"Uitvoering, samenwerking, financiering en kennis",3,3,3,7,H14-0768; H14-0769; H14-0775; H14-0776; H14-0777; H14-0780; H14-0783,7; 11; 12; 13,H14 volledige herlezing; gevalideerde eerdere codering plus nieuwe passages
Coevorden,Rechtstreeks,Rechtstreeks,Drenthe,SRC-021,Coevorden.pdf,T01,Verkeersveiligheid en veilig verkeersgedrag,3,2,2,2,H14-0788; H14-0794,6; 7,H14 tweede volledige lezing (aselecte controleset)
Coevorden,Rechtstreeks,Rechtstreeks,Drenthe,SRC-021,Coevorden.pdf,T02,"Lopen, fietsen en actieve mobiliteit",3,3,2,5,H14-0794; H14-0795; H14-0796; H14-0801; H14-0809,7; 8,H14 tweede volledige lezing (aselecte controleset)
Coevorden,Rechtstreeks,Rechtstreeks,Drenthe,SRC-021,Coevorden.pdf,T03,"Openbaar, collectief en vraagafhankelijk vervoer",3,3,2,11,H14-0785; H14-0792; H14-0796; H14-0798; H14-0800; H14-0801; H14-0802; H14-0803; H14-0805; H14-0806; H14-0808,5; 6; 7; 8,H14 tweede volledige lezing (aselecte controleset)
Coevorden,Rechtstreeks,Rechtstreeks,Drenthe,SRC-021,Coevorden.pdf,T04,"Autoverkeer, wegennet, doorstroming en ontsluiting",3,2,2,1,H14-0797,7,H14 tweede volledige lezing (aselecte controleset)
Coevorden,Rechtstreeks,Rechtstreeks,Drenthe,SRC-021,Coevorden.pdf,T05,Parkeren en ruimte voor stilstaande mobiliteit,3,2,2,2,H14-0789; H14-0791,6,H14 tweede volledige lezing (aselecte controleset)
Coevorden,Rechtstreeks,Rechtstreeks,Drenthe,SRC-021,Coevorden.pdf,T06,"Mobiliteit in ruimte, woningbouw en leefomgeving",2,3,2,6,H14-0786; H14-0787; H14-0788; H14-0790; H14-0807; H14-0810,5; 6; 8,H14 tweede volledige lezing (aselecte controleset)
Coevorden,Rechtstreeks,Rechtstreeks,Drenthe,SRC-021,Coevorden.pdf,T07,"Duurzame, gedeelde en slimme mobiliteit",2,2,2,2,H14-0794; H14-0796,7,H14 tweede volledige lezing (aselecte controleset)
Coevorden,Rechtstreeks,Rechtstreeks,Drenthe,SRC-021,Coevorden.pdf,T08,Toegankelijke en betaalbare mobiliteit; bereikbaarheid van kernen,2,1,1,1,H14-0784,4,H14 tweede volledige lezing (aselecte controleset)
Coevorden,Rechtstreeks,Rechtstreeks,Drenthe,SRC-021,Coevorden.pdf,T09,"Goederenvervoer, logistiek en bijzondere vervoersstromen",2,2,1,3,H14-0793; H14-0804; H14-0807,6; 8,H14 tweede volledige lezing (aselecte controleset)
Coevorden,Rechtstreeks,Rechtstreeks,Drenthe,SRC-021,Coevorden.pdf,T10,"Beheer, onderhoud en civiele infrastructuur",3,2,3,2,H14-0795; H14-0799,7,H14 tweede volledige lezing (aselecte controleset)
Coevorden,Rechtstreeks,Rechtstreeks,Drenthe,SRC-021,Coevorden.pdf,T11,"Uitvoering, samenwerking, financiering en kennis",3,3,3,10,H14-0787; H14-0794; H14-0797; H14-0804; H14-0806; H14-0807; H14-0808; H14-0809; H14-0810; H14-0811,5; 7; 8; 13,H14 tweede volledige lezing (aselecte controleset)
Culemborg,Rechtstreeks,Rechtstreeks,Gelderland,SRC-022,Culembourg.pdf,T01,Verkeersveiligheid en veilig verkeersgedrag,2,2,2,4,H14-0828; H14-0829; H14-0841; H14-0848,9; 19,H14 volledige herlezing; gevalideerde eerdere codering plus nieuwe passages
Culemborg,Rechtstreeks,Rechtstreeks,Gelderland,SRC-022,Culembourg.pdf,T02,"Lopen, fietsen en actieve mobiliteit",2,3,2,9,H14-0818; H14-0819; H14-0822; H14-0826; H14-0827; H14-0828; H14-0838; H14-0840; H14-0845,6; 8; 9,H14 volledige herlezing; gevalideerde eerdere codering plus nieuwe passages
Culemborg,Rechtstreeks,Rechtstreeks,Gelderland,SRC-022,Culembourg.pdf,T03,"Openbaar, collectief en vraagafhankelijk vervoer",1,2,1,2,H14-0822; H14-0838,8; 9,H14 volledige herlezing; gevalideerde eerdere codering plus nieuwe passages
Culemborg,Rechtstreeks,Rechtstreeks,Gelderland,SRC-022,Culembourg.pdf,T04,"Autoverkeer, wegennet, doorstroming en ontsluiting",2,3,2,7,H14-0813; H14-0816; H14-0822; H14-0825; H14-0828; H14-0829; H14-0841,5; 8; 9,H14 volledige herlezing; gevalideerde eerdere codering plus nieuwe passages
Culemborg,Rechtstreeks,Rechtstreeks,Gelderland,SRC-022,Culembourg.pdf,T05,Parkeren en ruimte voor stilstaande mobiliteit,2,3,2,16,H14-0818; H14-0819; H14-0823; H14-0824; H14-0830; H14-0831; H14-0835; H14-0836; H14-0837; H14-0838; H14-0839; H14-0842; H14-0843; H14-0844; H14-0852; H14-0854,6; 8; 9; 27; 30,H14 volledige herlezing; gevalideerde eerdere codering plus nieuwe passages
Culemborg,Rechtstreeks,Rechtstreeks,Gelderland,SRC-022,Culembourg.pdf,T06,"Mobiliteit in ruimte, woningbouw en leefomgeving",2,3,2,11,H14-0814; H14-0815; H14-0816; H14-0820; H14-0821; H14-0824; H14-0826; H14-0830; H14-0848; H14-0851; H14-0852,5; 7; 8; 9; 19; 27,H14 volledige herlezing; gevalideerde eerdere codering plus nieuwe passages
Culemborg,Rechtstreeks,Rechtstreeks,Gelderland,SRC-022,Culembourg.pdf,T07,"Duurzame, gedeelde en slimme mobiliteit",2,3,2,8,H14-0818; H14-0819; H14-0827; H14-0831; H14-0835; H14-0837; H14-0838; H14-0845,6; 8; 9,H14 volledige herlezing; gevalideerde eerdere codering plus nieuwe passages
Culemborg,Rechtstreeks,Rechtstreeks,Gelderland,SRC-022,Culembourg.pdf,T08,Toegankelijke en betaalbare mobiliteit; bereikbaarheid van kernen,0,0,0,0,,,H14: geen inhoudelijke passage aangetroffen
Culemborg,Rechtstreeks,Rechtstreeks,Gelderland,SRC-022,Culembourg.pdf,T09,"Goederenvervoer, logistiek en bijzondere vervoersstromen",0,0,0,0,,,H14: geen inhoudelijke passage aangetroffen
Culemborg,Rechtstreeks,Rechtstreeks,Gelderland,SRC-022,Culembourg.pdf,T10,"Beheer, onderhoud en civiele infrastructuur",2,3,2,8,H14-0827; H14-0832; H14-0833; H14-0834; H14-0841; H14-0847; H14-0849; H14-0853,8; 9; 13; 20; 29,H14 volledige herlezing; gevalideerde eerdere codering plus nieuwe passages
Culemborg,Rechtstreeks,Rechtstreeks,Gelderland,SRC-022,Culembourg.pdf,T11,"Uitvoering, samenwerking, financiering en kennis",3,3,2,17,H14-0812; H14-0813; H14-0815; H14-0816; H14-0817; H14-0819; H14-0820; H14-0828; H14-0830; H14-0833; H14-0837; H14-0838; H14-0841; H14-0843; H14-0844; H14-0846; H14-0850,3; 5; 6; 7; 9; 10; 26,H14 volledige herlezing; gevalideerde eerdere codering plus nieuwe passages
Den Haag,Rechtstreeks,Rechtstreeks,Zuid-Holland,SRC-023,Den Haag.pdf,T01,Verkeersveiligheid en veilig verkeersgedrag,2,3,2,4,H14-0858; H14-0859; H14-0866; H14-0867,11; 12; 14,H14 volledige herlezing; gevalideerde eerdere codering plus nieuwe passages
Den Haag,Rechtstreeks,Rechtstreeks,Zuid-Holland,SRC-023,Den Haag.pdf,T02,"Lopen, fietsen en actieve mobiliteit",2,2,2,2,H14-0859; H14-0866,12; 14,H14 volledige herlezing; gevalideerde eerdere codering plus nieuwe passages
Den Haag,Rechtstreeks,Rechtstreeks,Zuid-Holland,SRC-023,Den Haag.pdf,T03,"Openbaar, collectief en vraagafhankelijk vervoer",2,3,2,6,H14-0858; H14-0862; H14-0863; H14-0864; H14-0865; H14-0872,11; 13; 30,H14 volledige herlezing; gevalideerde eerdere codering plus nieuwe passages
Den Haag,Rechtstreeks,Rechtstreeks,Zuid-Holland,SRC-023,Den Haag.pdf,T04,"Autoverkeer, wegennet, doorstroming en ontsluiting",2,2,3,2,H14-0855; H14-0856,9,H14 volledige herlezing; gevalideerde eerdere codering plus nieuwe passages
Den Haag,Rechtstreeks,Rechtstreeks,Zuid-Holland,SRC-023,Den Haag.pdf,T05,Parkeren en ruimte voor stilstaande mobiliteit,3,3,3,6,H14-0855; H14-0856; H14-0858; H14-0860; H14-0861; H14-0874,9; 11; 12; 47,H14 volledige herlezing; gevalideerde eerdere codering plus nieuwe passages
Den Haag,Rechtstreeks,Rechtstreeks,Zuid-Holland,SRC-023,Den Haag.pdf,T06,"Mobiliteit in ruimte, woningbouw en leefomgeving",2,2,2,2,H14-0857; H14-0870,9; 20,H14 volledige herlezing; gevalideerde eerdere codering plus nieuwe passages
Den Haag,Rechtstreeks,Rechtstreeks,Zuid-Holland,SRC-023,Den Haag.pdf,T07,"Duurzame, gedeelde en slimme mobiliteit",2,2,3,2,H14-0860; H14-0868,12; 17,H14 volledige herlezing; gevalideerde eerdere codering plus nieuwe passages
Den Haag,Rechtstreeks,Rechtstreeks,Zuid-Holland,SRC-023,Den Haag.pdf,T08,Toegankelijke en betaalbare mobiliteit; bereikbaarheid van kernen,2,2,2,2,H14-0865; H14-0872,13; 30,H14 volledige herlezing; gevalideerde eerdere codering plus nieuwe passages
Den Haag,Rechtstreeks,Rechtstreeks,Zuid-Holland,SRC-023,Den Haag.pdf,T09,"Goederenvervoer, logistiek en bijzondere vervoersstromen",2,2,2,2,H14-0867; H14-0868,14; 17,H14 volledige herlezing; gevalideerde eerdere codering plus nieuwe passages
Den Haag,Rechtstreeks,Rechtstreeks,Zuid-Holland,SRC-023,Den Haag.pdf,T10,"Beheer, onderhoud en civiele infrastructuur",3,3,3,3,H14-0869; H14-0873; H14-0875,18; 46; 49,H14 volledige herlezing; gevalideerde eerdere codering plus nieuwe passages
Den Haag,Rechtstreeks,Rechtstreeks,Zuid-Holland,SRC-023,Den Haag.pdf,T11,"Uitvoering, samenwerking, financiering en kennis",2,2,2,2,H14-0864; H14-0871,13; 26,H14 volledige herlezing; gevalideerde eerdere codering plus nieuwe passages
Deventer,Rechtstreeks,Rechtstreeks,Overijssel,SRC-024,Deventer.pdf,T01,Verkeersveiligheid en veilig verkeersgedrag,3,3,3,20,H14-0886; H14-0889; H14-0893; H14-0900; H14-0902; H14-0905; H14-0918; H14-0929; H14-0931; H14-0933; H14-0934; H14-0953; H14-0954; H14-0957; H14-0958; H14-0959; H14-0960; H14-0962; H14-0963; H14-0964,17; 18; 20; 25; 29; 41,H14 volledige herlezing; gevalideerde eerdere codering plus nieuwe passages
Deventer,Rechtstreeks,Rechtstreeks,Overijssel,SRC-024,Deventer.pdf,T02,"Lopen, fietsen en actieve mobiliteit",3,3,3,30,H14-0882; H14-0884; H14-0893; H14-0894; H14-0895; H14-0896; H14-0897; H14-0898; H14-0899; H14-0900; H14-0901; H14-0902; H14-0903; H14-0904; H14-0905; H14-0906; H14-0914; H14-0918; H14-0919; H14-0925; H14-0929; H14-0930; H14-0933; H14-0934; H14-0937; H14-0939; H14-0958; H14-0959; H14-0960; H14-0964,14; 18; 19; 20; 21; 29; 41,H14 volledige herlezing; gevalideerde eerdere codering plus nieuwe passages
Deventer,Rechtstreeks,Rechtstreeks,Overijssel,SRC-024,Deventer.pdf,T03,"Openbaar, collectief en vraagafhankelijk vervoer",3,3,3,20,H14-0878; H14-0879; H14-0883; H14-0884; H14-0887; H14-0888; H14-0891; H14-0904; H14-0907; H14-0908; H14-0909; H14-0910; H14-0913; H14-0916; H14-0917; H14-0920; H14-0925; H14-0935; H14-0968; H14-0969,10; 14; 17; 18; 19; 20; 21; 50,H14 volledige herlezing; gevalideerde eerdere codering plus nieuwe passages
Deventer,Rechtstreeks,Rechtstreeks,Overijssel,SRC-024,Deventer.pdf,T04,"Autoverkeer, wegennet, doorstroming en ontsluiting",3,3,3,12,H14-0889; H14-0890; H14-0893; H14-0904; H14-0919; H14-0924; H14-0928; H14-0929; H14-0932; H14-0941; H14-0955; H14-0962,17; 18; 20; 21; 26; 41,H14 volledige herlezing; gevalideerde eerdere codering plus nieuwe passages
Deventer,Rechtstreeks,Rechtstreeks,Overijssel,SRC-024,Deventer.pdf,T05,Parkeren en ruimte voor stilstaande mobiliteit,2,3,2,13,H14-0876; H14-0921; H14-0926; H14-0927; H14-0935; H14-0937; H14-0947; H14-0948; H14-0949; H14-0951; H14-0952; H14-0970; H14-0971,8; 20; 21; 25; 50,H14 volledige herlezing; gevalideerde eerdere codering plus nieuwe passages
Deventer,Rechtstreeks,Rechtstreeks,Overijssel,SRC-024,Deventer.pdf,T06,"Mobiliteit in ruimte, woningbouw en leefomgeving",2,3,3,25,H14-0878; H14-0879; H14-0880; H14-0885; H14-0887; H14-0888; H14-0889; H14-0890; H14-0906; H14-0911; H14-0913; H14-0919; H14-0921; H14-0930; H14-0937; H14-0940; H14-0948; H14-0949; H14-0953; H14-0960; H14-0961; H14-0965; H14-0966; H14-0968; H14-0969,10; 16; 17; 18; 19; 20; 21; 25; 29; 33; 44; 47; 50,H14 volledige herlezing; gevalideerde eerdere codering plus nieuwe passages
Deventer,Rechtstreeks,Rechtstreeks,Overijssel,SRC-024,Deventer.pdf,T07,"Duurzame, gedeelde en slimme mobiliteit",2,3,3,14,H14-0886; H14-0888; H14-0892; H14-0920; H14-0921; H14-0922; H14-0923; H14-0926; H14-0935; H14-0944; H14-0945; H14-0947; H14-0948; H14-0949,17; 20; 21,H14 volledige herlezing; gevalideerde eerdere codering plus nieuwe passages
Deventer,Rechtstreeks,Rechtstreeks,Overijssel,SRC-024,Deventer.pdf,T08,Toegankelijke en betaalbare mobiliteit; bereikbaarheid van kernen,2,3,2,4,H14-0877; H14-0884; H14-0958; H14-0961,9; 14; 29; 33,H14 volledige herlezing; gevalideerde eerdere codering plus nieuwe passages
Deventer,Rechtstreeks,Rechtstreeks,Overijssel,SRC-024,Deventer.pdf,T09,"Goederenvervoer, logistiek en bijzondere vervoersstromen",2,3,3,7,H14-0908; H14-0936; H14-0938; H14-0939; H14-0941; H14-0944; H14-0945,19; 21,H14 volledige herlezing; gevalideerde eerdere codering plus nieuwe passages
Deventer,Rechtstreeks,Rechtstreeks,Overijssel,SRC-024,Deventer.pdf,T10,"Beheer, onderhoud en civiele infrastructuur",0,0,0,0,,,H14 gerichte anomaliecontrole volgens inclusie-/exclusieregel
Deventer,Rechtstreeks,Rechtstreeks,Overijssel,SRC-024,Deventer.pdf,T11,"Uitvoering, samenwerking, financiering en kennis",2,3,3,26,H14-0879; H14-0880; H14-0881; H14-0894; H14-0902; H14-0904; H14-0907; H14-0908; H14-0912; H14-0915; H14-0916; H14-0917; H14-0929; H14-0933; H14-0934; H14-0939; H14-0942; H14-0943; H14-0945; H14-0946; H14-0950; H14-0952; H14-0956; H14-0964; H14-0967; H14-0969,10; 13; 18; 19; 20; 21; 24; 25; 28; 41; 50,H14 volledige herlezing; gevalideerde eerdere codering plus nieuwe passages
Doesburg,Via regio,Regio Arnhem-Nijmegen,Gelderland,SRC-025,Doesburg.pdf,T01,Verkeersveiligheid en veilig verkeersgedrag,2,2,2,3,H14-0974; H14-0976; H14-0980,7,H14 volledige herlezing; gevalideerde eerdere codering plus nieuwe passages
Doesburg,Via regio,Regio Arnhem-Nijmegen,Gelderland,SRC-025,Doesburg.pdf,T02,"Lopen, fietsen en actieve mobiliteit",2,2,1,3,H14-0975; H14-0976; H14-0981,7,H14 volledige herlezing; gevalideerde eerdere codering plus nieuwe passages
Doesburg,Via regio,Regio Arnhem-Nijmegen,Gelderland,SRC-025,Doesburg.pdf,T03,"Openbaar, collectief en vraagafhankelijk vervoer",2,3,2,5,H14-0972; H14-0973; H14-0977; H14-0981; H14-0987,5; 7; 13,H14 volledige herlezing; gevalideerde eerdere codering plus nieuwe passages
Doesburg,Via regio,Regio Arnhem-Nijmegen,Gelderland,SRC-025,Doesburg.pdf,T04,"Autoverkeer, wegennet, doorstroming en ontsluiting",0,0,0,0,,,H14: geen inhoudelijke passage aangetroffen
Doesburg,Via regio,Regio Arnhem-Nijmegen,Gelderland,SRC-025,Doesburg.pdf,T05,Parkeren en ruimte voor stilstaande mobiliteit,2,3,2,3,H14-0979; H14-0982; H14-0987,7; 8; 13,H14 volledige herlezing; gevalideerde eerdere codering plus nieuwe passages
Doesburg,Via regio,Regio Arnhem-Nijmegen,Gelderland,SRC-025,Doesburg.pdf,T06,"Mobiliteit in ruimte, woningbouw en leefomgeving",2,3,2,4,H14-0972; H14-0980; H14-0984; H14-0985,5; 7; 10,H14 volledige herlezing; gevalideerde eerdere codering plus nieuwe passages
Doesburg,Via regio,Regio Arnhem-Nijmegen,Gelderland,SRC-025,Doesburg.pdf,T07,"Duurzame, gedeelde en slimme mobiliteit",2,2,2,3,H14-0972; H14-0973; H14-0978,5; 7,H14 volledige herlezing; gevalideerde eerdere codering plus nieuwe passages
Doesburg,Via regio,Regio Arnhem-Nijmegen,Gelderland,SRC-025,Doesburg.pdf,T08,Toegankelijke en betaalbare mobiliteit; bereikbaarheid van kernen,2,2,2,3,H14-0978; H14-0984; H14-0985,7; 10,H14 volledige herlezing; gevalideerde eerdere codering plus nieuwe passages
Doesburg,Via regio,Regio Arnhem-Nijmegen,Gelderland,SRC-025,Doesburg.pdf,T09,"Goederenvervoer, logistiek en bijzondere vervoersstromen",1,2,1,2,H14-0983; H14-0986,8; 13,H14 volledige herlezing; gevalideerde eerdere codering plus nieuwe passages
Doesburg,Via regio,Regio Arnhem-Nijmegen,Gelderland,SRC-025,Doesburg.pdf,T10,"Beheer, onderhoud en civiele infrastructuur",0,0,0,0,,,H14: geen inhoudelijke passage aangetroffen
Doesburg,Via regio,Regio Arnhem-Nijmegen,Gelderland,SRC-025,Doesburg.pdf,T11,"Uitvoering, samenwerking, financiering en kennis",0,0,0,0,,,H14 gerichte anomaliecontrole volgens inclusie-/exclusieregel
Doetinchem,Rechtstreeks,Rechtstreeks,Gelderland,SRC-026,Doetinchem.pdf,T01,Verkeersveiligheid en veilig verkeersgedrag,2,3,2,5,H14-1003; H14-1009; H14-1029; H14-1030; H14-1031,15; 16; 17,H14 volledige herlezing; gevalideerde eerdere codering plus nieuwe passages
Doetinchem,Rechtstreeks,Rechtstreeks,Gelderland,SRC-026,Doetinchem.pdf,T02,"Lopen, fietsen en actieve mobiliteit",2,3,2,9,H14-0991; H14-0998; H14-1007; H14-1009; H14-1010; H14-1021; H14-1026; H14-1028; H14-1036,8; 15; 16; 21,H14 volledige herlezing; gevalideerde eerdere codering plus nieuwe passages
Doetinchem,Rechtstreeks,Rechtstreeks,Gelderland,SRC-026,Doetinchem.pdf,T03,"Openbaar, collectief en vraagafhankelijk vervoer",2,3,2,16,H14-0990; H14-0992; H14-0997; H14-0998; H14-1006; H14-1010; H14-1011; H14-1012; H14-1014; H14-1019; H14-1023; H14-1024; H14-1025; H14-1032; H14-1033; H14-1035,8; 15; 16; 19,H14 volledige herlezing; gevalideerde eerdere codering plus nieuwe passages
Doetinchem,Rechtstreeks,Rechtstreeks,Gelderland,SRC-026,Doetinchem.pdf,T04,"Autoverkeer, wegennet, doorstroming en ontsluiting",2,3,2,7,H14-0990; H14-0996; H14-0997; H14-1001; H14-1004; H14-1008; H14-1011,8; 14; 15; 16,H14 volledige herlezing; gevalideerde eerdere codering plus nieuwe passages
Doetinchem,Rechtstreeks,Rechtstreeks,Gelderland,SRC-026,Doetinchem.pdf,T05,Parkeren en ruimte voor stilstaande mobiliteit,3,3,3,8,H14-0992; H14-1013; H14-1014; H14-1015; H14-1016; H14-1017; H14-1022; H14-1026,8; 16,H14 volledige herlezing; gevalideerde eerdere codering plus nieuwe passages
Doetinchem,Rechtstreeks,Rechtstreeks,Gelderland,SRC-026,Doetinchem.pdf,T06,"Mobiliteit in ruimte, woningbouw en leefomgeving",2,3,2,11,H14-0993; H14-0994; H14-1003; H14-1010; H14-1014; H14-1016; H14-1018; H14-1021; H14-1026; H14-1029; H14-1031,13; 15; 16; 17,H14 volledige herlezing; gevalideerde eerdere codering plus nieuwe passages
